t,Yar,Yar+,Yar*,Ye-,Nar+,Nar*,Te,ydot0,ydot1,ydot2,term4,qu,hu
0.0001290000,0.9977540529,0.0022449560,0.0000009603,0.0000000308,360502691109547200.0000000000,154205636672666.5937500000,24100.2751982855,-23.7294320373,-0.0003007968,-99.8444563052,35.6715800849,5,0.0000004817
0.0001300000,0.9977771985,0.0022218110,0.0000009600,0.0000000305,356794227491390464.0000000000,154162670792558.8125000000,23588.8324534441,-24.1358106655,-0.0003007060,-90.5466384452,29.0500009713,5,0.0000004817
0.0001310000,0.9978004596,0.0021985505,0.0000009597,0.0000000302,353067082697812352.0000000000,154119734730127.0625000000,23126.4051971602,-24.3444985513,-0.0003006153,-82.9904403611,23.9217520938,5,0.0000004817
0.0001320000,0.9978240785,0.0021749322,0.0000009594,0.0000000299,349282435926724800.0000000000,154076865711132.8437500000,22726.7371297618,-24.3940588588,-0.0003005246,-76.9921003867,20.0694524836,5,0.0000004817
0.0001330000,0.9978444718,0.0021545394,0.0000009592,0.0000000296,346014496320978944.0000000000,154039538885180.6562500000,22398.3886694450,-24.3659560088,-0.0003004457,-72.4562505437,17.2877227276,5,0.0000003568
0.0001340000,0.9978704844,0.0021285276,0.0000009589,0.0000000292,341845923213153600.0000000000,153991898397573.0000000000,22017.1552505669,-24.2478794672,-0.0003003450,-67.5582464997,14.4447168194,5,0.0000003568
0.0001350000,0.9979013187,0.0020976940,0.0000009585,0.0000000288,336904353351996032.0000000000,153935059995885.4062500000,21604.8542011468,-24.0253750693,-0.0003002249,-62.6746779893,11.7978164810,5,0.0000005632
0.0001360000,0.9979205191,0.0020784942,0.0000009582,0.0000000285,333827121896393920.0000000000,153899323696565.7187500000,21363.5170439998,-23.8542923743,-0.0003001494,-60.0041372716,10.4376261678,5,0.0000004012
0.0001370000,0.9979470250,0.0020519889,0.0000009579,0.0000000282,329578828220923328.0000000000,153849546869034.1875000000,21048.9917470336,-23.5868681487,-0.0003000444,-56.7099363872,8.8553653230,5,0.0000005586
0.0001380000,0.9979732045,0.0020258102,0.0000009576,0.0000000278,325382648899769088.0000000000,153799736131673.4687500000,20753.7848156487,-23.2954716689,-0.0002999394,-53.8021319895,7.5515707212,5,0.0000005586
0.0001390000,0.9979861887,0.0020128263,0.0000009574,0.0000000276,323301381097155200.0000000000,153774820666636.5000000000,20614.1936983606,-23.1429542305,-0.0002998869,-52.4807663239,6.9910204776,5,0.0000005586
0.0001400000,0.9980090358,0.0019899797,0.0000009571,0.0000000273,319639047255229952.0000000000,153730490243403.7187500000,20377.3984282831,-22.8644094897,-0.0002997937,2949.5849470575,6.1169689865,5,0.0000000003
0.0001410000,0.9979555095,0.0020435057,0.0000009568,0.0000000281,328219082372899200.0000000000,153673229605234.0000000000,41804.9674083176,189.8840153633,-0.0002996980,1399.7662475763,1466.5975737522,4,0.0000000783
0.0001420000,0.9976984887,0.0023005232,0.0000009565,0.0000000316,369405375516599424.0000000000,153586615523498.2500000000,44215.5922511443,295.1119652067,-0.0002996059,-2352.4050069959,2188.8653520739,4,0.0000000002
0.0001430000,0.9975834595,0.0024155511,0.0000009562,0.0000000332,387831423454338048.0000000000,153518786086668.7187500000,33267.2787801363,33.2543138405,-0.0002995080,-569.6098510014,457.5646551133,4,0.0000000887
0.0001440000,0.9975711077,0.0024279031,0.0000009559,0.0000000333,389809794908250304.0000000000,153467721734741.5000000000,29837.1590100384,-1.7958566026,-0.0002994120,-313.0570651502,217.4107577796,4,0.0000001448
0.0001450000,0.9975812957,0.0024177156,0.0000009555,0.0000000332,388178099263439104.0000000000,153415513803077.1562500000,27766.4554848940,-14.4408677652,-0.0002993071,-211.4271452588,125.9316065687,4,0.0000002281
0.0001460000,0.9975995883,0.0023994235,0.0000009552,0.0000000329,385248233763107776.0000000000,153367654958872.1562500000,26462.0711622747,-19.6576563463,-0.0002992083,-163.9913780410,85.0571518503,4,0.0000003699
0.0001470000,0.9976231344,0.0023758781,0.0000009549,0.0000000326,381476772710641792.0000000000,153317954748826.4375000000,25439.3460992153,-22.4570172707,-0.0002991043,-134.2586989387,60.5917815272,4,0.0000003699
0.0001480000,0.9976401695,0.0023588434,0.0000009547,0.0000000324,378748078924330624.0000000000,153285034842471.9375000000,24881.2204886598,-23.5533990232,-0.0002990350,-120.4338088129,49.6921690262,4,0.0000003699
0.0001490000,0.9976752766,0.0023237372,0.0000009542,0.0000000319,373124319538854656.0000000000,153220828015560.5312500000,23978.8396789698,-24.7394260046,-0.0002988993,-101.1969764828,35.2706793184,4,0.0000005534
0.0001500000,0.9976890495,0.0023099647,0.0000009541,0.0000000317,370917949199028608.0000000000,153196373405477.0000000000,23684.0667250341,-24.9802233999,-0.0002988475,-95.6600818617,31.3313840903,4,0.0000005534
0.0001510000,0.9977168608,0.0022821541,0.0000009537,0.0000000313,366462485543651392.0000000000,153147516553261.1562500000,23152.0412316361,-25.2475664036,-0.0002987439,-86.5050386424,25.0842314768,4,0.0000005534
0.0001520000,0.9977448644,0.0022541512,0.0000009534,0.0000000310,361975963870573120.0000000000,153098704775128.2187500000,22684.1430732560,-25.3132842855,-0.0002986403,-79.2599322965,20.4263390421,4,0.0000005534
0.0001530000,0.9977728601,0.0022261562,0.0000009531,0.0000000306,357490462149403712.0000000000,153049907462922.5000000000,22264.7024931795,-25.2477525338,-0.0002985368,-73.3454909230,16.8502108359,4,0.0000005534
0.0001540000,0.9978007234,0.0021982936,0.0000009528,0.0000000302,353025919181640704.0000000000,153001105616355.3437500000,21883.4672806908,-25.0936460538,-0.0002984333,-68.4022990341,14.0442802287,4,0.0000005534
0.0001550000,0.9978145874,0.0021844300,0.0000009526,0.0000000300,350804408314599424.0000000000,152976700234169.3750000000,21705.3736876323,-24.9921172318,-0.0002983816,-66.2221853118,12.8667017009,4,0.0000005534
0.0001560000,0.9978421250,0.0021568931,0.0000009523,0.0000000296,346391689900265728.0000000000,152927872204052.2500000000,21369.5111814929,-24.7534132857,-0.0002982781,-62.3212239441,10.8596475461,4,0.0000005534
0.0001570000,0.9978741543,0.0021248646,0.0000009519,0.0000000292,341258895267198144.0000000000,152870383234598.3437500000,21004.1298684369,-24.4279370573,-0.0002981565,-58.3674086885,8.9683771722,3,0.0000013024
0.0001580000,0.9979057333,0.0020932865,0.0000009515,0.0000000287,336197958239644416.0000000000,152812847350335.6562500000,20665.4607955741,-24.0701263307,-0.0002980349,-54.9499426082,7.4608665078,3,0.0000013024
0.0001590000,0.9979135620,0.0020854579,0.0000009514,0.0000000286,334943247978736192.0000000000,152798456727236.4062500000,20584.9258630047,-23.9769835409,-0.0002980045,-54.1685198255,7.1342292892,3,0.0000003256
0.0001600000,0.9979347814,0.0020642392,0.0000009511,0.0000000283,331542343797653248.0000000000,152759117185869.3437500000,20372.4344518124,-23.7173647449,-0.0002979214,2947.7382469750,6.3273972658,3,0.0000000001
0.0001610000,0.9978749579,0.0021240622,0.0000009508,0.0000000292,341130293954007616.0000000000,152698581644645.3125000000,41786.6089302328,196.7890902921,-0.0002978212,1340.6118687474,1520.5753864771,4,0.0000000947
0.0001620000,0.9976327093,0.0023663076,0.0000009505,0.0000000325,379943745415021504.0000000000,152617414543386.2812500000,43920.3111663434,292.4293718825,-0.0002977348,-2344.5539780381,2178.0179171605,4,0.0000000015
0.0001630000,0.9975175365,0.0024814792,0.0000009502,0.0000000341,398390380182928448.0000000000,152549680694250.4062500000,33174.9964924832,32.9057044588,-0.0002976369,-576.1445692172,461.5174999216,5,0.0000000990
0.0001640000,0.9975054773,0.0024935385,0.0000009499,0.0000000342,400321627317652352.0000000000,152500539517002.8750000000,29869.3041966311,-1.6018239648,-0.0002975446,-323.3904435654,224.9968302211,5,0.0000000990
0.0001650000,0.9975152198,0.0024837965,0.0000009496,0.0000000341,398761490285364864.0000000000,152450223888922.7812500000,27833.8759517073,-14.5028393912,-0.0002974435,-219.9729927233,131.8175619215,5,0.0000001447
0.0001660000,0.9975352920,0.0024637249,0.0000009493,0.0000000338,395547002675277056.0000000000,152399354442096.2812500000,26432.5463230705,-20.2902908392,-0.0002973383,-167.4407837004,86.5242927869,5,0.0000002609
0.0001670000,0.9975517392,0.0024472781,0.0000009490,0.0000000336,392912950304736256.0000000000,152365273853108.2812500000,25704.0507576790,-22.4257750849,-0.0002972669,-145.1957269926,68.1232097011,5,0.0000001916
0.0001680000,0.9975796379,0.0024193802,0.0000009487,0.0000000332,388444714274459072.0000000000,152312876396892.0000000000,24791.9550487356,-24.3432825537,-0.0002971564,-121.5534268799,49.3842999223,5,0.0000003061
0.0001690000,0.9976023640,0.0023966547,0.0000009484,0.0000000329,384804733659457984.0000000000,152272528260187.7500000000,24207.2486482896,-25.1678837921,-0.0002970710,-108.5816028075,39.6083643321,5,0.0000003061
0.0001700000,0.9976257207,0.0023732986,0.0000009481,0.0000000326,381063583316044480.0000000000,152232286654273.7812500000,23701.9177490910,-25.6434362753,-0.0002969855,-98.5769768971,32.4069585055,5,0.0000003061
0.0001710000,0.9976601889,0.0023388312,0.0000009477,0.0000000321,375542318140944640.0000000000,152173864885302.5000000000,23065.5622453141,-25.9555558403,-0.0002968614,-87.4119209303,24.8160899757,5,0.0000005146
0.0001720000,0.9976869397,0.0023120811,0.0000009474,0.0000000318,371256998623371456.0000000000,152128878361906.4375000000,22637.6612088592,-25.9969207046,-0.0002967657,-80.7030548112,20.5405711616,5,0.0000005146
0.0001730000,0.9977218052,0.0022772165,0.0000009470,0.0000000313,365671410940242048.0000000000,152070190784544.9375000000,22139.8506399647,-25.8886120119,-0.0002966409,-73.6204361913,16.3132244572,4,0.0000008283
0.0001740000,0.9977432082,0.0022558141,0.0000009468,0.0000000310,362242387180798016.0000000000,152033986903060.4375000000,21860.4138649362,-25.7588768981,-0.0002965639,-69.9542206886,14.2595174771,4,0.0000008283
0.0001750000,0.9977644816,0.0022345412,0.0000009465,0.0000000307,358833975014997184.0000000000,151997772062065.7500000000,21597.7860529854,-25.5953276527,-0.0002964870,-66.6969276406,12.5211287799,4,0.0000008283
0.0001760000,0.9977856013,0.0022134220,0.0000009463,0.0000000304,355450033022428800.0000000000,151961542623450.7812500000,21349.6833324067,-25.4059096029,-0.0002964101,-63.7771994557,11.0378820643,4,0.0000008283
0.0001770000,0.9978065559,0.0021924680,0.0000009460,0.0000000301,352092423837912768.0000000000,151925296841118.0937500000,21114.6921338678,-25.1965149427,-0.0002963332,-61.1431944029,9.7656339101,4,0.0000008283
0.0001780000,0.9978494157,0.0021496092,0.0000009455,0.0000000295,345224417169826240.0000000000,151850104340382.6562500000,20663.5986573707,-24.7179089547,-0.0002961738,-56.4160001859,7.6530790177,4,0.0000017170
0.0001790000,0.9978599990,0.0021390262,0.0000009454,0.0000000294,343528434813719360.0000000000,151831292115771.1250000000,20557.0638869673,-24.5915648975,-0.0002961340,-55.3595270132,7.2126135685,4,0.0000004292
0.0001800000,0.9978792994,0.0021197263,0.0000009452,0.0000000291,340435419746044032.0000000000,151796713084643.0937500000,20370.1051064171,-24.3548221433,-0.0002960609,2946.3505092756,6.4884976098,4,0.0000000002
0.0001810000,0.9978347119,0.0021643135,0.0000009449,0.0000000297,347580801498714624.0000000000,151741946364180.7812500000,40870.8730071324,174.8282926356,-0.0002959672,1483.9918170669,1379.1878980642,4,0.0000001132
0.0001820000,0.9975837098,0.0024153124,0.0000009446,0.0000000332,387793189432868736.0000000000,151656900722090.8437500000,43726.7800899373,291.1632895377,-0.0002958754,-2343.6256532079,2174.7614010910,4,0.0000000007
0.0001830000,0.9974672913,0.0025317297,0.0000009443,0.0000000348,406437486814216000.0000000000,151587714675019.1875000000,32973.1495703591,30.8478698744,-0.0002957748,-568.2141992802,452.3302777121,4,0.0000001377
0.0001840000,0.9974563398,0.0025426813,0.0000009440,0.0000000349,408191170004941504.0000000000,151542370571534.9687500000,29932.9197460524,-1.1309113362,-0.0002956896,-333.6190437031,232.9633589859,4,0.0000002319
0.0001850000,0.9974653219,0.0025336996,0.0000009437,0.0000000348,406752939917109568.0000000000,151494387803725.4375000000,27943.8524216849,-14.2253786047,-0.0002955933,-229.0936854261,138.6310940156,4,0.0000002501
0.0001860000,0.9974827307,0.0025162914,0.0000009434,0.0000000346,403965283164359936.0000000000,151449547521136.9687500000,26648.8169248008,-19.9326014189,-0.0002955007,-178.1004307871,94.4379938498,4,0.0000002501
0.0001870000,0.9975054980,0.0024935246,0.0000009431,0.0000000342,400319404583959040.0000000000,151403108013166.0937500000,25630.4950028708,-23.0576261781,-0.0002954034,-145.9348488890,67.7411926286,4,0.0000004007
0.0001880000,0.9975344785,0.0024645450,0.0000009427,0.0000000338,395678338920501632.0000000000,151350481180778.5000000000,24722.7553581377,-24.9399035824,-0.0002952921,-122.2934678524,49.0831658045,4,0.0000004007
0.0001890000,0.9975612923,0.0024377318,0.0000009424,0.0000000335,391384010431233856.0000000000,151304521800164.0937500000,24070.9601389745,-25.8159353911,-0.0002951946,-107.8553025146,38.2905441165,4,0.0000006543
0.0001900000,0.9975783135,0.0024207110,0.0000009422,0.0000000332,388657876745172672.0000000000,151276086003844.7187500000,23717.2480613344,-26.1364801174,-0.0002951341,-100.8051487936,33.2456504899,4,0.0000006543
0.0001910000,0.9976127517,0.0023862737,0.0000009418,0.0000000328,383141949352689216.0000000000,151219290268131.1875000000,23090.8871391455,-26.4590298399,-0.0002950131,-89.5511505121,25.5781992032,4,0.0000006543
0.0001920000,0.9976474244,0.0023516018,0.0000009414,0.0000000323,377588060018769600.0000000000,151162551416298.3125000000,22550.6306855466,-26.5009264680,-0.0002948922,-80.9707376621,20.1312132660,4,0.0000006543
0.0001930000,0.9976647481,0.0023342786,0.0000009413,0.0000000321,374813003449209216.0000000000,151134188129268.1250000000,22305.2907035891,-26.4530288410,-0.0002948318,-77.3850080804,17.9786384269,4,0.0000006543
0.0001940000,0.9977232636,0.0022757646,0.0000009406,0.0000000313,365438800891557888.0000000000,151037664991298.8437500000,21564.6549831290,-26.0762041779,-0.0002946263,-67.6053931686,12.5554144898,5,0.0000015717
0.0001950000,0.9977232636,0.0022757646,0.0000009406,0.0000000313,365438800891557888.0000000000,151037664991298.8437500000,21564.6549831290,-26.0762041779,-0.0002946263,-67.6053931686,12.5554144898,5,0.0000015717
0.0001960000,0.9977525546,0.0022464743,0.0000009403,0.0000000308,360745955883523456.0000000000,150988670684396.1875000000,21232.4944777281,-25.8035869521,-0.0002945221,-63.6785615599,10.5910497912,5,0.0000011291
0.0001970000,0.9977815318,0.0022174978,0.0000009399,0.0000000305,356103111425561152.0000000000,150939645145088.0937500000,20924.3284225253,-25.4975124330,-0.0002944180,-60.2584712709,8.9955775933,5,0.0000011291
0.0001980000,0.9978101330,0.0021888973,0.0000009396,0.0000000301,351520258011505984.0000000000,150890579031264.1250000000,20633.9755415671,-25.1687974304,-0.0002943139,-57.2245987164,7.6755464714,5,0.0000011291
0.0001990000,0.9978172219,0.0021818086,0.0000009395,0.0000000300,350384341499038912.0000000000,150878305771821.3750000000,20564.0425269306,-25.0839609083,-0.0002942879,-56.5192513475,7.3823025650,5,0.0000002823
0.0002000000,0.9978377757,0.0021612553,0.0000009393,0.0000000297,347090734814796480.0000000000,150842486733335.7187500000,20369.4251743308,-24.8320295718,-0.0002942120,2945.3050061470,6.6124449849,4,0.0000000003
0.0002010000,0.9977825519,0.0022164787,0.0000009390,0.0000000304,355939823798724224.0000000000,150783120380109.8125000000,41225.0244008825,188.9419957385,-0.0002941124,1380.0060646799,1478.0511826097,4,0.0000000829
0.0002020000,0.9975469139,0.0024521137,0.0000009387,0.0000000337,393687403626480320.0000000000,150704276235876.2187500000,43574.4623622842,289.8208560451,-0.0002940277,-2340.2655150638,2169.7221546372,3,0.0000000004
0.0002030000,0.9974333121,0.0025657143,0.0000009384,0.0000000352,411879327964937728.0000000000,150639810295144.4687500000,33330.1243252042,36.1720235235,-0.0002939352,-611.1510722259,491.7967306709,4,0.0000000787
0.0002040000,0.9974197058,0.0025793206,0.0000009381,0.0000000354,414057966038693504.0000000000,150589978808840.5937500000,29892.3150886760,-1.4805690409,-0.0002938420,-335.8806742081,233.9809786018,4,0.0000002122
0.0002050000,0.9974289839,0.0025700430,0.0000009378,0.0000000353,412572442798335232.0000000000,150542419024592.2812500000,27918.9172119473,-14.5646072323,-0.0002937465,-231.2721014790,139.6333821905,5,0.0000001936
0.0002060000,0.9974460858,0.0025529416,0.0000009375,0.0000000351,409834131579206912.0000000000,150499345212531.7812500000,26666.8111356533,-20.1554457623,-0.0002936574,-181.2988673305,96.3303454484,5,0.0000001936
0.0002070000,0.9974717303,0.0025272978,0.0000009372,0.0000000347,405727799478465600.0000000000,150448441647765.3437500000,25552.3242489943,-23.5882268396,-0.0002935506,-145.7894505294,66.8980305584,5,0.0000001936
0.0002080000,0.9974953953,0.0025036334,0.0000009369,0.0000000344,401938253379574528.0000000000,150406379482138.9375000000,24819.7529116238,-25.1343839767,-0.0002934616,-126.4056535376,51.5940181643,5,0.0000001936
0.0002090000,0.9975176578,0.0024813715,0.0000009366,0.0000000341,398373131844566144.0000000000,150368729222896.0312500000,24261.8551407573,-25.9675284687,-0.0002933816,-113.4897257020,41.8328257792,4,0.0000002255
0.0002100000,0.9975535537,0.0024454765,0.0000009362,0.0000000336,392624405526568640.0000000000,150309944927675.9062500000,23522.5523337458,-26.6498700305,-0.0002932564,-98.5480880152,31.1361116977,4,0.0000004558
0.0002110000,0.9975779634,0.0024210674,0.0000009360,0.0000000332,388714955627088064.0000000000,150270690636290.3750000000,23097.8105099592,-26.8386392463,-0.0002931727,-90.9579863049,26.0215710094,4,0.0000004558
0.0002120000,0.9976024688,0.0023965626,0.0000009357,0.0000000329,384789991446939712.0000000000,150231461023666.3437500000,22713.6878595686,-26.8919593738,-0.0002930890,-84.6583851398,21.9790993887,4,0.0000004558
